"x"
"1" "<html><meta http-equiv=\"Content-Type\" content=\"text/html; charset=iso-8859-1\">
<head>
<title>Estação - 83639</title>
   <!-- FACE BOX -->
   <script src=\"facebox/js/jquery.js\" type=\"text/javascript\"></script>
   <link href=\"facebox/styles/facebox.css\" media=\"screen\" rel=\"stylesheet\" type=\"text/css\" >

   <script src=\"facebox/js/facebox.js\" type=\"text/javascript\"></script>
   <script type=\"text/javascript\">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type=\"text/javascript\">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement(\"A\");
         a_false.rel = \"lightbox\";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<pre>--------------------
BDMEP - INMET
--------------------
Estação           : CAPARAO - MG (OMM: 83639)
Latitude  (graus) : -20.51
Longitude (graus) : -41.9
Altitude  (metros): 843.18
Estação Operante
Inicio de operação: 17/11/1972
Periodo solicitado dos dados: 01/01/2000 a 22/04/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF=\"instrucao.html\" TARGET=\"_top\" rel=\"facebox\">siga as instruções</a>
--------------------
Estacao;Data;Hora;EvapoBHReal;InsolacaoTotal;PrecipitacaoTotal;PressaoMedia;TempMaximaMedia;TempMinimaMedia;
83639;30/09/2003;0000;45.797544;177.1;23.5;923.581818;25.593333;13.71;
83639;31/10/2003;0000;66.6;214.3;67;921.506522;27.354839;14.874194;
83639;30/11/2003;0000;112.246523;166.6;117.8;919.945783;27.21;17.57931;
83639;31/12/2003;0000;;;8.7;;;;
83639;29/02/2004;0000;97.29617;57.5;266.5;919.360563;26.496;18.308;
83639;31/03/2004;0000;96.647522;184.6;150.8;919.952688;27.351613;16.851613;
83639;30/04/2004;0000;75.783396;147.2;87.3;921.056667;26.403333;16.856667;
83639;31/05/2004;0000;56.242981;163.2;30.2;922.564516;24.722581;14.054839;
83639;30/06/2004;0000;44.729544;165.8;16.4;925.668889;22.91;10.3;
83639;31/07/2004;0000;43.672975;183.3;29.4;924.932258;21.512903;11.232258;
83639;31/08/2004;0000;47.3545;205.7;16;925.072043;24.064516;10.435484;
83639;30/09/2004;0000;0;245.6;0;923.222222;27.55;12.88;
83639;31/10/2004;0000;58.5;142.8;58.5;920.782609;26.463333;15.996667;
83639;30/11/2004;0000;94.172504;141.3;102.2;919.422222;27.176667;17.3;
83639;31/12/2004;0000;100.019523;92.4;519.6;918.861957;26.826667;17.753333;
83639;31/01/2005;0000;;151.8;152.6;918.237634;27.66129;18.9;
83639;28/02/2005;0000;89.782174;183.3;301.3;917.978571;28.271429;17.425;
83639;31/03/2005;0000;96.080696;175.5;372.9;919.976344;27.229032;18.393548;
83639;30/04/2005;0000;79.757123;201.6;76.3;921.484444;27.706897;16.844828;
83639;31/05/2005;0000;;173.9;50.8;922.859341;24.543333;13.696667;
83639;30/06/2005;0000;47.158585;146.4;34;924.524719;22.872414;12.013793;
83639;31/07/2005;0000;44.58897;188.1;15.3;925.937634;22.251613;10.783871;
83639;31/08/2005;0000;58.677282;242;49.7;924.617391;25.146667;12.23;
83639;30/09/2005;0000;68.703269;141.8;94.9;923.117778;24.246667;15.456667;
83639;31/10/2005;0000;91.639279;223.2;90.1;920.492473;28.119355;16.074194;
83639;30/11/2005;0000;;99.4;213.3;919.124719;24.65;16.896667;
83639;31/12/2005;0000;;118.9;235.5;918.824731;25.835484;16.725806;
83639;31/01/2006;0000;109.414181;251.6;33.5;920.194624;29.551613;17.354839;
83639;28/02/2006;0000;;209.9;73;918.165476;30.914286;18.257143;
83639;31/03/2006;0000;;173.2;205.3;919.178495;28.141935;18.654839;
83639;30/04/2006;0000;;183.2;114.6;920.067778;26.226667;16.176667;
83639;31/05/2006;0000;51.752802;215.7;8.7;922.513978;24.406452;11.33871;
83639;30/06/2006;0000;41.162326;182.6;5.6;925.316667;23.42;9.73;
83639;31/07/2006;0000;23.784872;233.4;2.4;924.812903;25.232258;7.583871;
83639;31/08/2006;0000;9.5;222.2;9.5;923.639785;25.687097;12.503226;
83639;30/09/2006;0000;53.1;168.2;53.1;922.763333;24.753333;13.67;
83639;31/10/2006;0000;84.104651;132.6;138.9;920.235484;25.316129;16.63871;
83639;30/11/2006;0000;90.631704;122;286.5;919.054444;25.76;17.553333;
83639;31/12/2006;0000;104.650879;138.6;254.8;919.616129;27.051613;18.780645;
83639;31/01/2007;0000;109.414181;100;371.9;919.129032;27.167742;19.267742;
83639;28/02/2007;0000;87.367041;177.3;135.8;919.863095;28.096429;17.867857;
83639;31/03/2007;0000;96.945885;267.2;96.9;921.015054;29.509677;16.851613;
83639;30/04/2007;0000;79.757123;172.4;85.6;921.56;27.026667;16.42;
83639;31/05/2007;0000;52.361553;211.7;29.3;922.327957;24.606452;11.748387;
83639;30/06/2007;0000;43.838435;244.5;2.7;924.188764;25.35;9.07;
83639;31/07/2007;0000;38.500012;238.1;2.7;923.902174;24.367742;10.380645;
83639;31/08/2007;0000;0.5;244.9;0.5;925.063441;26.012903;9.241935;
83639;30/09/2007;0000;5.8;219.7;5.2;924.674444;26.72;12.253333;
83639;31/10/2007;0000;90.786479;214.8;95.7;920.867391;28.590323;15.941935;
83639;30/11/2007;0000;78.113521;160.4;73.2;918.75;27.43;17.876667;
83639;31/12/2007;0000;108.445133;227.6;316.4;918.486022;28.76129;17.674194;
83639;31/01/2008;0000;98.228117;155.1;236.1;918.892473;26.741935;17.251613;
83639;29/02/2008;0000;96.375778;204.6;180.7;919.247126;28.5;18.117241;
83639;31/03/2008;0000;95.062245;192.9;84.8;919.280645;28.387097;17.76129;
83639;30/04/2008;0000;84.209286;185.5;123.1;918.898889;27.813333;17.346667;
83639;31/05/2008;0000;54.141935;220;13.4;921.94086;25.164516;11.383871;
83639;30/06/2008;0000;27.18331;184;9.4;924.098876;23.786667;10.893333;
83639;31/07/2008;0000;18.482248;246.5;7.4;925.347312;23.909677;8.029032;
83639;31/08/2008;0000;20.373892;255.4;8;922.839785;25.980645;11.435484;
83639;30/09/2008;0000;61.868221;195;101.8;922.473333;25.456667;12.323333;
83639;31/10/2008;0000;61.890015;181.9;38.4;921.895699;27.06129;16.329032;
83639;30/11/2008;0000;89.0228;108.7;376.9;919.934444;25.456667;17.196667;
83639;31/12/2008;0000;100.019523;126.9;497.7;918.741935;26.441935;18.064516;
83639;31/01/2009;0000;108.459469;158.8;410.2;920.017204;27.896774;18.725806;
83639;28/02/2009;0000;97.220849;206.4;182.7;920.334524;29.332143;18.528571;
83639;31/03/2009;0000;100.444596;198.8;230.6;919.410753;29.077419;17.948387;
83639;30/04/2009;0000;76.766278;186.6;141.8;921.598889;26.466667;16.363333;
83639;31/05/2009;0000;56.661842;216.7;33.2;922.983871;25.451613;12.987097;
83639;30/06/2009;0000;43.576392;188.3;32.2;924.077778;23.443333;12.21;
83639;31/07/2009;0000;46.977918;209.3;34.4;924.446237;24.903226;12.758065;
83639;31/08/2009;0000;52.911437;200.6;47.8;924.770968;24.4;12.551613;
83639;30/09/2009;0000;82.882749;200.7;111.5;922.824444;27.266667;16.283333;
83639;31/10/2009;0000;92.495983;149.3;165.7;920.093548;26.658065;17.493333;
83639;30/11/2009;0000;106.63984;235.8;93.7;919.353333;29.3;18.49;
83639;31/12/2009;0000;110.367056;160.6;309.3;919.651613;27.867742;18.903226;
83639;31/01/2010;0000;106.803657;291.4;78.2;920.874194;30.535484;18.23871;
83639;28/02/2010;0000;82.1075;217.6;56;920.992857;30.967857;18.246429;
83639;31/03/2010;0000;103.108459;192.2;251.1;919.856989;29.009677;18.567742;
83639;30/04/2010;0000;73.926635;205.2;58.3;922.124719;26.673333;15.527586;
83639;31/05/2010;0000;59.938077;206.2;93.7;922.143011;24.977419;13.074194;
83639;30/06/2010;0000;32.504991;209.8;2.2;925.622222;23.523333;8.603333;
83639;31/07/2010;0000;33.243724;202.6;11.6;926.563441;23.793548;10.770968;
83639;31/08/2010;0000;26.96869;256;14.4;925.653261;24.903226;8.532258;
83639;30/09/2010;0000;36.524704;222.9;25.4;923.8375;25.89;12.64;
83639;31/10/2010;0000;82.474787;145.8;99.6;920.556989;25.806452;16.103226;
83639;30/11/2010;0000;90.635068;117.2;349.4;917.078889;25.653333;17.506667;
83639;31/12/2010;0000;110.367056;196.6;479.1;916.361957;28.490323;18.577419;
83639;31/01/2011;0000;103.136553;223.3;66.2;918.882796;28.941935;18.490323;
83639;28/02/2011;0000;96.380023;225.8;140.1;920.070238;29.85;17.778571;
83639;31/03/2011;0000;92.657913;125.4;470.5;919.358065;26.496774;17.735484;
83639;30/04/2011;0000;118.714635;168.1;113.9;921.918889;26.68;16.526667;
83639;31/05/2011;0000;64.915039;214.2;2.4;923.102151;24.283871;11.770968;
83639;30/06/2011;0000;;199.8;15;923.802247;23.373333;10.86;
83639;31/07/2011;0000;19.553166;234.4;0.6;924.719565;23.806452;8.896774;
83639;31/08/2011;0000;;246.8;0;923.964516;26.374194;12.1;
83639;30/09/2011;0000;7.157581;203.1;0.4;925.245556;26.076667;11.516667;
83639;31/10/2011;0000;129.030625;112.2;152.8;920.912903;24.748387;15.929032;
83639;30/11/2011;0000;;127.5;211.7;920.511111;24.546667;15.466667;
83639;31/12/2011;0000;141.56412;86.6;260.4;919.31828;25.890323;18.006452;
83639;31/01/2012;0000;140.460651;158.1;222.3;920.836559;27.212903;18.309677;
83639;29/02/2012;0000;;225.4;13.7;921.143678;29.1;16.824138;
83639;31/03/2012;0000;110.11018;176.3;99.4;921.394624;27.777419;17.254839;
83639;30/04/2012;0000;76.71773;163.7;64.4;921.366667;27.066667;16.593333;
83639;31/05/2012;0000;;155;98.9;923.846237;23.632258;13.932258;
83639;30/06/2012;0000;23.62044;182.4;4;924.342222;24.573333;13.403333;
83639;31/07/2012;0000;12.648972;227.5;6;924.977419;24.729032;9.419355;
83639;31/08/2012;0000;25.070665;181.4;22.9;927.792473;24.174194;10.316129;
83639;30/09/2012;0000;;231;33;924.440449;27.113793;13.596552;
83639;31/10/2012;0000;59.49448;249.9;45.9;921.598913;28.632258;15.896774;
83639;30/11/2012;0000;134.447103;128.8;226.2;919.283333;26.053333;17.473333;
83639;31/12/2012;0000;121.993828;260;63.7;919.307527;30.73871;18.725806;
83639;31/01/2013;0000;;175.5;270.9;920.27957;28.03871;18.335484;
83639;28/02/2013;0000;112.418398;223.9;79.3;920.535714;29.271429;17.528571;
83639;31/03/2013;0000;132.33152;150.8;182.2;921.097849;27.36129;18.506452;
83639;30/04/2013;0000;99.187582;160.3;52.8;922.476667;25.36;15.46;
83639;31/05/2013;0000;90.045218;175.2;72.8;923.029032;24.477419;12.467742;
83639;30/06/2013;0000;40.876741;186.6;19.3;924.33;24.286667;12.936667;
83639;31/07/2013;0000;;196.7;5.8;925.529032;23.812903;11.454839;
83639;31/08/2013;0000;26.49182;246.8;6.9;924.9;25.387097;11.070968;
83639;30/09/2013;0000;67.71144;178.5;63.2;923.963333;26.21;14.06;
83639;31/10/2013;0000;;131.7;93.3;922.24086;24.974194;14.83871;
83639;30/11/2013;0000;133.487935;161.9;156.8;920.52;26.703333;17.136667;
83639;31/12/2013;0000;;142.8;391.6;918.489247;27.377419;19.177419;
83639;31/01/2014;0000;133.081431;285.4;91.8;922.34086;30.206452;17.3;
83639;28/02/2014;0000;95.344006;234.1;70.3;921.986905;30.071429;17.314286;
83639;31/03/2014;0000;111.708132;170.4;103.6;922.248913;27.535484;18.006452;
83639;30/04/2014;0000;109.821142;199.3;126.8;922.513483;26.81;15.57;
83639;31/05/2014;0000;17.899781;210.8;2.5;923.431183;25.277419;11.893548;
83639;30/06/2014;0000;;205.6;2.7;924.986667;24.803333;11.206667;
83639;31/07/2014;0000;37.3548;191.2;35.6;927.670968;23.425806;11.290323;
83639;31/08/2014;0000;;240;4.9;925.958065;25.5;10.270968;
83639;30/09/2014;0000;;244.1;12.3;924.192135;27.413333;13.253333;
83639;31/10/2014;0000;;208.1;149.9;923.662366;27.451613;14.945161;
83639;30/11/2014;0000;137.130753;167.6;270.9;920.798889;27.026667;17.05;
83639;31/12/2014;0000;139.302161;251.9;107;921.148387;29.354839;17.806452;
83639;31/01/2015;0000;96.720405;296;55.6;922.08172;31.635484;18.070968;
83639;28/02/2015;0000;126.971595;203.9;158.2;921.314458;29.348148;18.317857;
83639;31/03/2015;0000;;202.7;71.1;921.534783;29.08;17.845161;
</pre>"
