"x"
"1" "<html><meta http-equiv=\"Content-Type\" content=\"text/html; charset=iso-8859-1\">
<head>
<title>Estação - 82765</title>
   <!-- FACE BOX -->
   <script src=\"facebox/js/jquery.js\" type=\"text/javascript\"></script>
   <link href=\"facebox/styles/facebox.css\" media=\"screen\" rel=\"stylesheet\" type=\"text/css\" >

   <script src=\"facebox/js/facebox.js\" type=\"text/javascript\"></script>
   <script type=\"text/javascript\">
      jQuery(document).ready(function($) {
         $('a[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
         $('area[rel*=facebox]').facebox({
            loading_image : 'loading.gif',
            close_image   : 'closelabel.gif'})
      })
   </script>
   <script type=\"text/javascript\">
      function showFoto(src) {
         //criando um link falso, para o LightBox captar as informações
         var a_false = document.createElement(\"A\");
         a_false.rel = \"lightbox\";
         a_false.href = src;
         //chamando a função do lightbox responsável pelo início das ações
         myLightbox.start(a_false);
         //anulando o link
         a_false = null;
      }
   </script>
</head>
<pre>--------------------
BDMEP - INMET
--------------------
Estação           : CAROLINA - MA (OMM: 82765)
Latitude  (graus) : -7.33
Longitude (graus) : -47.46
Altitude  (metros): 192.83
Estação Operante
Inicio de operação: 01/01/1913
Periodo solicitado dos dados: 01/01/2000 a 22/04/2015
Os dados listados abaixo são os que encontram-se digitados no BDMEP
--------------------
Obs.: Os dados aparecem separados por ; (ponto e vírgula) no formato txt.
      Para o formato planilha XLS, <A HREF=\"instrucao.html\" TARGET=\"_top\" rel=\"facebox\">siga as instruções</a>
--------------------
Estacao;Data;Hora;EvapoBHReal;InsolacaoTotal;PrecipitacaoTotal;PressaoMedia;TempMaximaMedia;TempMinimaMedia;
82765;30/04/2007;0000;135.648204;163.4;170.2;990.273333;32.143333;23.39;
82765;31/05/2007;0000;151.605965;252.7;107.5;990.334409;33.306452;22.948387;
82765;30/06/2007;0000;65.694035;277.9;9.8;992.032222;33.776667;21.25;
82765;31/07/2007;0000;0;309.6;0;991.431183;35.870968;21.370968;
82765;31/08/2007;0000;16.1;307.3;16.1;990.807527;36.674194;19.706452;
82765;30/09/2007;0000;5.3;254.2;5.3;990.717778;37.346667;21.456667;
82765;31/10/2007;0000;81.9;;81.9;988.915054;35.012903;22.377419;
82765;30/11/2007;0000;136.2;;140.6;988.083333;33.21;21.826667;
82765;31/12/2007;0000;118.3;;118.3;988.770968;32.509677;22.435484;
82765;31/01/2008;0000;131.406725;132.6;241.8;989.069892;31.390323;21.954839;
82765;29/02/2008;0000;126.589266;142.2;170.1;990.081609;31.610345;22.251724;
82765;31/03/2008;0000;122.560404;142.8;387.8;989.856989;31.080645;21.867742;
82765;30/04/2008;0000;126.657344;167.4;356;988.973034;31.513333;22.18;
82765;31/05/2008;0000;138.069583;226.2;77.1;990.613333;32.41;22.496667;
82765;30/06/2008;0000;30.463276;301.7;0;991.731111;33.816667;20.273333;
82765;31/07/2008;0000;6.773528;321;0.8;992.268817;35.019355;20.025806;
82765;31/08/2008;0000;3.589019;304.8;1.7;990.006452;36.974194;21.796774;
82765;30/09/2008;0000;37.246976;262.9;37;990.093333;37.403333;23.603333;
82765;31/10/2008;0000;77.840435;235.7;77.8;989.43871;36.212903;23.564516;
82765;30/11/2008;0000;151.164438;137.3;213.7;988.605556;32.87;23.516667;
82765;31/12/2008;0000;134.221304;150.8;122.7;988.902151;31.906452;23.051613;
82765;31/01/2009;0000;148.594522;190.8;199.1;989.747312;32.467742;22.948387;
82765;28/02/2009;0000;120.553669;;215.7;989.377381;32.032143;22.839286;
82765;31/03/2009;0000;142.675526;182.7;236.1;989.239785;31.951613;23.396774;
82765;30/04/2009;0000;130.24305;144;373.3;990.633333;31.25;23.14;
82765;31/05/2009;0000;129.040582;165.8;285.5;991.055914;31.122581;22.767742;
82765;30/06/2009;0000;76.57242;264.9;2.3;991.994444;33.082759;21.889655;
82765;31/07/2009;0000;26.782748;315.4;7.3;991.84086;35.293548;20.587097;
82765;31/08/2009;0000;15.972876;289.1;10.9;990.76129;36.532258;21.554839;
82765;30/09/2009;0000;63.762693;243.1;62.9;990.516667;36.526667;23.97;
82765;31/10/2009;0000;158.025192;169.3;275.5;988.993548;33.274194;23.406452;
82765;30/11/2009;0000;108.772826;185;35.5;988.248889;33.903333;23.84;
82765;31/12/2009;0000;128.192945;102.9;370.2;989.556989;30.451613;22.567742;
82765;31/01/2010;0000;140.767008;159.3;344.9;989.675269;31.806452;22.816129;
82765;28/02/2010;0000;136.195706;114.7;311.9;988.957143;32.042857;23.253571;
82765;31/03/2010;0000;152.526618;161.4;199.3;989.386022;32.664516;23.619355;
82765;30/04/2010;0000;156.859226;189.6;247.5;989.468889;33.163333;23.67;
82765;31/05/2010;0000;103.720036;259.6;23.4;989.68172;35.090323;23.767742;
82765;30/06/2010;0000;32.034926;285.2;17.2;991.951111;34.97;22.3;
82765;31/07/2010;0000;3.935827;313.5;0;991.523656;35.987097;21.087097;
82765;31/08/2010;0000;0.769558;317.8;0;991.175269;37.358065;20.7;
82765;30/09/2010;0000;0.225504;249.8;0.1;989.168889;38.516667;23.993103;
82765;31/10/2010;0000;107.807722;203.6;110.8;988.989247;35.135484;24.032258;
82765;30/11/2010;0000;103.602666;185.1;103.6;987.811111;34.014815;24.173333;
82765;31/12/2010;0000;56.827312;164.8;341.8;987.323656;;23.454839;
82765;31/01/2011;0000;114.046034;163.7;221.8;988.443011;;22.825806;
82765;28/02/2011;0000;109.318238;118.6;538.1;989.475;30.7;22.564286;
82765;31/03/2011;0000;136.990356;161.5;339.4;989.058065;31.516129;23.190323;
82765;30/04/2011;0000;130.377594;159.7;324.7;989.665556;30.966667;23.166667;
82765;31/05/2011;0000;119.328415;230;71.6;989.973118;32.496774;23.445161;
82765;30/06/2011;0000;32.784167;289;0;991.112222;34.353333;21.686667;
82765;31/07/2011;0000;16.78314;317.1;9.7;991.319355;34.816129;20.525806;
82765;31/08/2011;0000;2.75674;298.5;0.7;990.749462;37.180645;22.370968;
82765;30/09/2011;0000;14.302344;257.5;14;990.501111;37.92;23.5;
82765;31/10/2011;0000;175.165333;169;188.5;988.18172;34.222581;24.051613;
82765;30/11/2011;0000;132.214963;129.3;425.1;988.897778;30.903333;23.156667;
82765;31/12/2011;0000;147.180377;151.5;148.6;988.650538;31.635484;23.351613;
82765;31/01/2012;0000;119.327872;92.1;348.8;989.751613;29.9;22.732258;
82765;29/02/2012;0000;113.446993;108.8;287.5;989.431034;30.5;22.393103;
82765;31/03/2012;0000;129.775339;155.9;253.9;989.787097;31.548387;23.025806;
82765;30/04/2012;0000;143.081571;192.9;172.3;989.383333;32.473333;23.44;
82765;31/05/2012;0000;93.972919;247.8;21.2;990.504301;33.377419;23.025806;
82765;30/06/2012;0000;24.104905;261.5;3.4;991.718889;34.283333;22.053333;
82765;31/07/2012;0000;8.071767;303.9;3;991.25914;35.793548;20.645161;
82765;31/08/2012;0000;3.617221;317.9;2.5;992.043011;36.690323;21.380645;
82765;30/09/2012;0000;13.499923;250.5;13.3;990.804444;37.586667;23.706667;
82765;31/10/2012;0000;127.015779;210.4;125;988.696774;34.832258;24.416129;
82765;30/11/2012;0000;147.273388;105.5;186.1;988.737778;31.566667;23.83;
82765;31/12/2012;0000;149.170017;148.6;268.4;988.515054;32.116129;23.219355;
82765;31/01/2013;0000;137.134139;122.9;590.2;989.829032;31.2;23.009677;
82765;28/02/2013;0000;127.45548;117.9;130.4;988.875;31.792857;23.317857;
82765;31/03/2013;0000;140.88119;138;307.6;989.615054;31.6;23.325806;
82765;30/04/2013;0000;132.596568;186;104.5;990.157778;32.523333;23.866667;
82765;31/05/2013;0000;104.456959;213.5;76.8;990.778495;32.312903;23.225806;
82765;30/06/2013;0000;59.763204;280.8;42.2;991.293333;33.47;22.196667;
82765;31/07/2013;0000;8.226615;298.5;0;991.772043;35.148387;21.751613;
82765;31/08/2013;0000;2.031667;302.8;6;990.555914;36.941935;21.619355;
82765;30/09/2013;0000;64.643713;239.4;64.4;989.886667;37.04;24.126667;
82765;31/10/2013;0000;104.542064;208.9;96;989.623656;34.332258;23.693548;
82765;30/11/2013;0000;139.57419;151.4;165.5;988.531111;31.986667;22.783333;
82765;31/12/2013;0000;149.162777;148;390.4;988.941935;32.006452;23.293548;
82765;31/01/2014;0000;133.4316;131.8;170.4;990.098925;31.477419;22.822581;
82765;28/02/2014;0000;125.746099;90.5;311.8;989.27381;31.567857;23.089286;
82765;31/03/2014;0000;135.284763;136.3;364.5;989.830108;31.490323;23.041935;
82765;30/04/2014;0000;137.575582;176.6;160;990.252222;31.95;23.49;
82765;31/05/2014;0000;105.220817;245.5;36.1;990.472043;32.954839;23.277419;
82765;30/06/2014;0000;23.948466;286.9;0;991.261111;34.603333;21.78;
82765;31/07/2014;0000;19.368911;315.3;14;992.717204;35.616129;21.432258;
82765;31/08/2014;0000;4.308259;299.4;2.8;991.578495;36.780645;21.664516;
82765;30/09/2014;0000;47.094975;256;47.2;990.302222;36.256667;23.9;
82765;31/10/2014;0000;133.919804;185;133.9;989.807527;34.322581;22.96129;
82765;30/11/2014;0000;141.458625;168.9;315.6;988.747778;32.236667;23.116667;
82765;31/12/2014;0000;147.18309;159.9;227.5;989.526882;31.851613;23.074194;
82765;31/01/2015;0000;135.274881;157.3;390.3;990.786957;31.341379;22.229032;
82765;28/02/2015;0000;117.439784;120.1;251;990.543902;31.239286;22.432143;
82765;31/03/2015;0000;135.26107;136.2;133.1;990.036559;31.677419;22.841935;
</pre>"
